ReportTitle
Kleine Hochschulstatistik im WiSe 2023/24

Standort,Textbox24,StudDeutschW3,StudDeutsch1HS,StudAusland1HSW,StudDeutsch1FS,StudDeutsch1FSW,StudAusland,StudAuslandW,StudAusland1HSW1,StudAusland1HSW5,StudAusland1FS,StudDeutsch1FSW2,Stud1HS,Stud1FS,Textbox176,Organisation1,Textbox28,Textbox42,StudDeutsch1HS1,Textbox63,Textbox72,Textbox81,Textbox89,Textbox114,Textbox131,StudAusland1HSW4,Textbox156,StudDeutsch1FSW3,Textbox163,Textbox170,Textbox177,Studiengang1,StudDeutsch1,Textbox43,Textbox57,Textbox64,Textbox73,Textbox83,Textbox90,Textbox115,Textbox132,StudAusland1HSW3,Textbox157,StudDeutsch1FSW1,Textbox164,Textbox171,Textbox178,Textbox19,Textbox44,Textbox58,Textbox65,Textbox74,Textbox84,Textbox102,Textbox116,Textbox133,StudAusland1HSW2,Textbox158,StudAusland1FSW1,Textbox165,Textbox172,Textbox179
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Entwicklung und Produktion,84,8,0,0,20,1,0,0,0,0,0,0,0,20,84,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Fahrzeugtechnik (Bachelor),193,10,29,5,38,5,16,1,0,0,1,0,29,39,209,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Fahrzeugtechnik (Master),46,2,0,0,11,1,4,0,1,0,1,0,1,12,50,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Industrial Design,104,51,18,12,21,13,14,6,6,3,1,0,24,22,118,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Informatik - Medieninformatik,282,56,35,13,49,14,49,9,3,1,4,1,38,53,331,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Informatik - Technische Informatik,106,7,20,3,24,3,16,4,7,2,7,2,27,31,122,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Informatik - Verteilte und Mobile Anwendungen,49,7,0,0,14,2,5,0,4,0,1,0,4,15,54,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Ingenieurwesen - Maschinenbau,64,3,10,1,13,1,3,1,1,0,1,0,11,14,67,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Kunststofftechnik,18,3,4,1,5,1,0,0,0,0,0,0,4,5,18,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Kunststofftechnik im Praxisverbund,21,7,5,1,6,1,2,1,0,0,0,0,5,6,23,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Lehramt an berufsbildenden Schulen - Teilstudiengang Elektrotechnik,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Lehramt an berufsbildenden Schulen - Teilstudiengang Fahrzeugtechnik,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Lehramt an berufsbildenden Schulen - Teilstudiengang Metalltechnik,13,3,0,0,6,0,0,0,0,0,0,0,0,6,13,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Maschinenbau,382,28,40,2,48,2,34,4,17,4,1,0,57,49,416,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Maschinenbau im Praxisverbund,67,15,0,0,0,0,1,0,0,0,0,0,0,0,68,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Mechatronic Systems Engineering,70,3,0,0,25,0,3,0,0,0,0,0,0,25,73,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Mechatronik,72,5,13,1,16,1,14,0,5,0,6,0,18,22,86,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Media & Interaction Design,167,115,28,25,36,31,4,3,2,1,3,2,30,39,171,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Ingenieurwissenschaften und Informatik,2355,425,297,77,469,99,235,53,58,16,45,10,355,514,2590,  Werkstofftechnik,18,5,5,1,6,1,2,1,0,0,0,0,5,6,20,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Allgemeine Verwaltung,122,90,56,36,66,42,1,1,1,1,1,1,57,67,123,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,"  Auditing, Finance and Taxation",39,17,0,0,3,1,0,0,0,0,0,0,0,3,39,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Betriebliches Informationsmanagement,96,16,15,3,28,7,25,12,7,5,11,6,22,39,121,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Betriebswirtschaft (dual) - WiSo,120,55,27,14,33,15,1,0,1,0,1,0,28,34,121,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Betriebswirtschaft im Gesundheitswesen,183,123,18,14,25,20,4,1,0,0,0,0,18,25,187,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Betriebswirtschaft und Management - WiSo,598,274,95,46,126,56,27,17,12,6,12,6,107,138,625,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Business Management,73,41,0,0,27,18,1,0,0,0,1,0,0,28,74,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Controlling und Finanzen,75,31,0,0,27,18,2,0,0,0,1,0,0,28,77,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,"  Ergotherapie, Logopädie, Physiotherapie",145,124,36,36,0,0,2,2,2,2,0,0,38,0,147,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,"  Ergotherapie, Physiotherapie (dual)",237,188,40,32,54,42,6,3,2,1,2,1,42,56,243,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Gesundheitsmanagement / Health Management,57,27,0,0,0,0,1,0,0,0,0,0,0,0,58,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Hebammenwissenschaft,84,83,25,25,34,34,2,2,0,0,0,0,25,34,86,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  HELPP – Versorgungsforschung und -gestaltung,45,40,0,0,16,15,0,0,0,0,0,0,0,16,45,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Hochschul- und Wissenschaftsmanagement,79,61,0,0,0,0,3,3,0,0,0,0,0,0,82,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  International Business and Management (Master),31,20,0,0,11,7,49,30,11,3,17,10,11,28,80,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  International Management,135,94,34,22,36,23,95,63,46,33,15,9,80,51,230,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  International Physiotherapy,5,3,0,0,1,1,0,0,0,0,0,0,0,1,5,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  International Supply Chain Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Internationale Betriebswirtschaft und Management,236,143,34,25,45,30,53,34,32,21,6,1,66,51,289,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Management in der Gesundheitsversorgung,64,51,0,0,23,17,0,0,0,0,0,0,0,23,64,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Management in Nonprofit-Organisationen,51,42,0,0,13,9,35,25,7,4,9,6,7,22,86,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Midwifery,122,121,0,0,0,0,3,3,0,0,0,0,0,0,125,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Muskuloskelettale Therapie (Manuelle Therapie – OMT),72,30,0,0,3,1,9,5,1,0,0,0,1,3,81,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Öffentliche Verwaltung,236,164,40,28,64,41,8,7,2,2,2,2,42,66,244,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Öffentliches Management,122,91,17,11,22,15,5,3,2,0,2,0,19,24,127,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Pflege (dual) - WiSo,123,102,29,24,35,29,5,5,1,1,0,0,30,35,128,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Pflegemanagement,143,89,0,0,0,0,4,4,0,0,0,0,0,0,147,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Pflegewissenschaft,121,97,0,0,0,0,4,3,0,0,0,0,0,0,125,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Physiotherapie,92,49,16,8,0,0,3,1,1,0,0,0,17,0,95,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Public Management,144,94,0,0,0,0,0,0,0,0,0,0,0,0,144,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Research and Innovation in Higher Education,0,0,0,0,0,0,6,5,0,0,0,0,0,0,6,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Soziale Arbeit,334,246,80,59,101,73,13,11,1,1,0,0,81,101,347,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Soziale Arbeit: Lokale Gestaltung sozialer Teilhabe,41,32,0,0,16,13,0,0,0,0,0,0,0,16,41,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Taxation,16,10,0,0,7,5,1,1,0,0,0,0,0,7,17,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Volkswirtschaftslehre,86,15,16,2,22,4,9,2,1,0,3,0,17,25,95,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Wirtschaftsinformatik (Master),12,0,0,0,0,0,1,0,0,0,0,0,0,0,13,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Wirtschaftspsychologie,342,261,54,44,67,56,18,15,1,1,1,1,55,68,360,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Wirtschaftsrecht (Bachelor),352,180,29,15,51,26,23,16,1,1,3,2,30,54,375,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Fakultät Wirtschafts- und Sozialwissenschaften,4887,3135,661,444,956,618,421,275,132,82,87,45,793,1043,5308,  Wirtschaftsrecht (Master),52,31,0,0,0,0,2,1,0,0,0,0,0,0,54,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
